20100102,20191219,23.032324951,120.662811989,360.108,-73.7848,-122.8125,26.7177,0.0,GS52
20100102,20191230,22.838229091,120.406391958,107.8287,-113.0361,-61.8388,50.6067,0.0,GS53
20100122,20130711,22.83534951,120.460180447,78.9969,-28.6139,-34.3432,9.6054,0.0,GS54
20100102,20191230,22.848925271,120.610325361,143.0645,-62.0071,-123.5788,-15.4727,0.0,GS55
20100102,20191230,22.702127022,120.609804505,106.3233,-55.4369,-113.857,-6.3238,0.0,GS56
20100102,20161227,22.125759496,120.772892718,117.6884,-12.8906,-55.0963,17.0074,0.0,GS57
20100102,20191230,22.12460681,120.846954165,194.9364,21.2456,-62.7877,0.6403,0.0,GS58
20100102,20191230,22.055638102,120.712422079,30.6232,-56.1617,-95.0326,0.3801,0.0,GS59
20100102,20191230,22.005772919,120.81775849,51.9448,5.9078,-55.7045,19.008,0.0,GS60
20101125,20191230,24.676825154,121.208655725,546.0256,-30.5936,150.3573,26.1327,0.0,GS61
20101125,20191230,24.731770265,121.250613816,474.6709,-37.4191,154.4379,-1.4115,0.0,GS62
20101125,20191230,23.542450792,120.633959186,816.5377,-37.3038,63.9884,23.1837,0.0,GS63
20101125,20191230,23.405492007,120.719901952,1106.0599,-29.485,5.9113,21.8121,0.0,GS64
20101130,20110727,23.300059898,120.666527981,462.7883,-2.2999,0.5215,-7.8758,0.0,GS65
20101125,20191230,23.454243396,120.74861356,985.1258,-30.1939,13.8342,86.0604,0.0,GS66
20101125,20191230,23.338036607,120.683187092,600.4264,-30.9452,7.064,12.4902,0.0,GS67
20110102,20191230,23.606352992,120.487374034,67.5888,-41.9421,113.8047,-4.2353,0.0,GS68
20110922,20191230,24.967971074,121.37819262,132.3197,-56.9444,150.3099,12.9675,0.0,GS69
20110929,20191230,24.796315999,121.790978197,23.7894,-70.9476,159.4651,-29.8967,0.0,GS70
20110923,20191230,24.666907665,121.712651577,63.0153,-95.0618,210.0618,6.0,0.0,GS71
20110925,20191230,24.664432367,121.82941898,25.8109,-135.0626,221.7424,-14.4059,0.0,GS72
20121103,20191230,22.971111225,120.353033385,61.0756,-51.3047,-14.3833,104.8214,0.0,GS73
20121103,20191230,22.939160469,120.459794288,95.7541,-61.5494,-47.593,3.5756,0.0,GS74
20121101,20191230,22.885560367,120.494114133,67.0465,-62.4933,-70.9958,49.9296,0.0,GS75
20121103,20191230,22.835270129,120.370698959,84.7958,-79.0289,-40.5446,86.9722,0.0,GS76
20121115,20191230,22.777573878,120.405256361,80.6403,-77.0186,-81.2462,21.2955,0.0,GS77
20131022,20191230,22.84781622,120.465584567,76.3746,-61.5892,-57.6233,-1.9322,0.0,GS78
20131016,20191230,22.895803088,120.299588353,41.0861,-52.3726,-18.4522,8.8377,0.0,GS79
20131016,20191230,22.864369325,120.360489534,77.6347,-66.8235,-34.1008,18.3231,0.0,GS80
20131016,20191230,22.814812587,120.312100532,30.3169,-54.9288,-19.6626,-12.5863,0.0,GS81
20150102,20191230,24.313177408,120.835529848,419.0129,-21.2141,68.2528,-8.8036,0.0,GS82
20150102,20191230,23.983435751,120.742375884,204.8604,-11.3716,50.9127,1.1377,0.0,GS83
20150102,20191230,23.808783929,120.858056435,323.1388,-0.3486,22.0224,19.3676,0.0,GS84
20150109,20191230,21.969417228,120.735333309,50.5629,-20.7715,-45.2874,0.0458,0.0,GS85
20150915,20191230,24.919654102,121.1377022,163.2469,-20.2277,73.9202,3.2162,0.0,GS86
20150908,20191230,24.812617875,121.00262458,58.9653,-18.7594,75.9782,-5.254,0.0,GS87
20150914,20191230,23.068517047,120.348007976,64.7623,-26.7914,34.4846,16.3573,0.0,GS88
20150914,20191230,23.034015357,120.312707654,36.9421,-27.0324,26.5607,10.9694,0.0,GS89
20160903,20190701,24.834589087,121.066304192,102.8245,144.1176,51.4748,-59.6819,0.0,GS90
20160903,20191230,24.785180185,120.928321537,34.2421,-16.3549,56.1123,1.5866,0.0,GS91
20160906,20191230,24.546510524,120.9231934,199.1101,-11.4891,51.136,3.9834,0.0,GS92
20170104,20191230,25.165469316,121.558550083,911.7236,-16.8089,53.789,2.3976,0.0,GS93
